symbol,theme_id,theme_label,theme_family,membership_type,assignment_order,fit_score,corr_with_theme_moves,med_abs_resid,fit_overlap_months,sector_mode,industry_mode,primary_theme_id
NLCINDIA,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
NMDC,IND::Mining,Mining,Mining,primary,1,1.0,,,,Basic Materials,Mining,IND::Mining
NMDC,IND::Aluminium and Aluminium Products,Aluminium And Aluminium Products,Aluminium And Aluminium Products,secondary,2,0.352,0.5629,0.14,50.0,Basic Materials,Mining,IND::Mining
NMDC,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,secondary,3,0.2048,0.3493,0.1325,50.0,Basic Materials,Mining,IND::Mining
NORTHARC,UNCLASSIFIED::A::B,Cross-sector · Group 4,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::B
NORTHARC,UNCLASSIFIED::B::B::A::B::B,Cross-sector · Group 3,Cross-sector,secondary,2,0.1752,0.3318,0.19,17.0,,,UNCLASSIFIED::A::B
NSLNISP,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
NTPC,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
NTPCGREEN,UNCLASSIFIED::B::B::A::B::A,Cross-sector · Group 9,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::B::A
NUVAMA,IND::Other Financial Services,Other Financial Services,Other Financial Services,primary,1,1.0,,,,,,IND::Other Financial Services
NUVOCO,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
NYKAA,IND::Household Appliances,Household Appliances,Household Appliances,primary,1,1.0,,,,Consumer Cyclical,Internet & Catalogue Retail,IND::Household Appliances
NYKAA,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,secondary,2,0.2066,0.3765,0.19,50.0,Consumer Cyclical,Internet & Catalogue Retail,IND::Household Appliances
NYKAA,IND::Cars & Utility Vehicles,Cars & Utility Vehicles,Cars & Utility Vehicles,secondary,3,0.2018,0.3376,0.115,50.0,Consumer Cyclical,Internet & Catalogue Retail,IND::Household Appliances
OBEROIRLTY,IND::Realty::B,Realty · Group 1,Realty,primary,1,1.0,,,,Real Estate,Realty,IND::Realty::B
OFSS,IND::IT Consulting & Software::B::B::B,IT Consulting & Software · Group 3,IT Consulting & Software,primary,1,1.0,,,,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::B
OIL,IND::Oil Marketing & Distribution,Oil Marketing & Distribution,Oil Marketing & Distribution,primary,1,1.0,,,,Energy,Exploration & Production,IND::Oil Marketing & Distribution
OLAELEC,UNCLASSIFIED::B::A::B,Cross-sector · Group 1,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B
ONESOURCE,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,primary,1,1.0,,,,,,IND::Cigarettes-Tobacco Products
ONGC,IND::Oil Marketing & Distribution,Oil Marketing & Distribution,Oil Marketing & Distribution,primary,1,1.0,,,,Energy,Exploration & Production,IND::Oil Marketing & Distribution
ONGC,IND::Refineries/Petro-Products,Refineries / Petro-products,Refineries / Petro-products,secondary,2,0.2719,0.4634,0.175,50.0,Energy,Exploration & Production,IND::Oil Marketing & Distribution
OPTIEMUS,IND::IT Software Products,IT Software Products,IT Software Products,primary,1,1.0,,,,Technology,Telecom Equipment,IND::IT Software Products
ORCHPHARMA,IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals · Group 2,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::A::B::B
ORIENTELEC,IND::Consumer Electronics,Consumer Electronics,Consumer Electronics,primary,1,1.0,,,,Consumer Cyclical,Consumer Electronics,IND::Consumer Electronics
ORKLAINDIA,UNCLASSIFIED::B::A::B::NoRank::2,Cross-sector (no Rank) · Group 2,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::2
OSWALPUMPS,UNCLASSIFIED::B::B::A::A::A,Cross-sector · Group 8,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::A
PACEDIGITK,UNCLASSIFIED::B::A::B::NoRank::3,Cross-sector (no Rank) · Group 3,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::3
PAGEIND,IND::Other Apparels & Accessories,Other Apparels & Accessories,Other Apparels & Accessories,primary,1,1.0,,,,Consumer Cyclical,Other Apparels & Accessories,IND::Other Apparels & Accessories
PAGEIND,IND::Restaurants,Restaurants,Restaurants,secondary,2,0.1729,0.307,0.14,50.0,Consumer Cyclical,Other Apparels & Accessories,IND::Other Apparels & Accessories
PARADEEP,IND::Fertilizers,Fertilizers,Fertilizers,primary,1,1.0,,,,Basic Materials,Fertilizers,IND::Fertilizers
PARADEEP,IND::Forest Products,Forest Products,Forest Products,secondary,2,0.2064,0.357,0.145,50.0,Basic Materials,Fertilizers,IND::Fertilizers
PATELENG,UNCLASSIFIED::A::B,Cross-sector · Group 4,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::B
PAYTM,IND::Internet Software & Services,Internet Software & Services,Internet Software & Services,primary,1,1.0,,,,Technology,Internet Software & Services,IND::Internet Software & Services
PENIND,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
PERSISTENT,IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software · Group 1,IT Consulting & Software,primary,1,1.0,,,,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::A::B
PETRONET,IND::Oil Marketing & Distribution,Oil Marketing & Distribution,Oil Marketing & Distribution,primary,1,1.0,,,,Energy,Oil Marketing & Distribution,IND::Oil Marketing & Distribution
PFC,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::B::A
PFIZER,IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals · Group 2,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::A::B::B
PFOCUS,UNCLASSIFIED::A::B,Cross-sector · Group 4,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::B
PFS,IND::Finance (including NBFCs)::A,Finance (including Nbfcs) · Group 3,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::A
PGEL,IND::Consumer Electronics,Consumer Electronics,Consumer Electronics,primary,1,1.0,,,,Technology,Consumer Electronics,IND::Consumer Electronics
PGHH,IND::Personal Products,Personal Products,Personal Products,primary,1,1.0,,,,Consumer Defensive,Personal Products,IND::Personal Products
PGHL,IND::Pharmaceuticals::A,Pharmaceuticals · Group 5,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::A
PGIL,IND::General Insurance,General Insurance,General Insurance,primary,1,1.0,,,,,,IND::General Insurance
PHOENIXLTD,IND::Realty::B,Realty · Group 1,Realty,primary,1,1.0,,,,Real Estate,Realty,IND::Realty::B
PIDILITIND,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,primary,1,1.0,,,,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
PIDILITIND,IND::Furniture-Furnishing-Paints,Furniture-furnishing-paints,Furniture-furnishing-paints,secondary,2,0.1682,0.3195,0.185,50.0,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
PIIND,IND::Agrochemicals,Agrochemicals,Agrochemicals,primary,1,1.0,,,,Basic Materials,Agrochemicals,IND::Agrochemicals
PINELABS,UNCLASSIFIED::B::A::B::NoRank::1,Cross-sector (no Rank) · Group 1,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::1
PIRAMALFIN,UNCLASSIFIED::NoRank,Cross-sector (no Rank) · Group 4,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::NoRank
PITTIENG,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
PITTIENG,IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment · Group 2,Heavy Electrical Equipment,secondary,2,0.3426,0.558,0.16,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
PNB,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::B
PNB,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),secondary,2,0.2036,0.3541,0.1475,50.0,Financial Services,Banks,IND::Banks::B::B
PNB,IND::Banks::A,Banks · Group 2,Banks,secondary,3,0.1697,0.3217,0.185,50.0,Financial Services,Banks,IND::Banks::B::B
PNBHOUSING,IND::Housing Finance,Housing Finance,Housing Finance,primary,1,1.0,,,,Financial Services,Housing Finance,IND::Housing Finance
PNBHOUSING,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),secondary,2,0.3469,0.5803,0.1975,50.0,Financial Services,Housing Finance,IND::Housing Finance
PNBHOUSING,IND::Finance (including NBFCs)::B::B,Finance (including Nbfcs) · Group 2,Finance (including Nbfcs),secondary,3,0.2975,0.4968,0.1675,50.0,Financial Services,Housing Finance,IND::Housing Finance
PNCINFRA,IND::Roads & Highways,Roads & Highways,Roads & Highways,primary,1,1.0,,,,Industrials,Roads & Highways,IND::Roads & Highways
PNCINFRA,IND::Plastic Products,Plastic Products,Plastic Products,secondary,2,0.3451,0.5294,0.085,50.0,Industrials,Roads & Highways,IND::Roads & Highways
PNGJL,IND::Houseware,Houseware,Houseware,primary,1,1.0,,,,,,IND::Houseware
POCL,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
POLICYBZR,IND::Internet Software & Services,Internet Software & Services,Internet Software & Services,primary,1,1.0,,,,Financial Services,Internet Software & Services,IND::Internet Software & Services
POLICYBZR,IND::General Insurance,General Insurance,General Insurance,secondary,2,0.2124,0.3892,0.2,50.0,Financial Services,Internet Software & Services,IND::Internet Software & Services
POLYCAB,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
POLYCAB,IND::Other Electrical Equipment/Products::A,Other Electrical Equipment / Products · Group 2,Other Electrical Equipment / Products,secondary,2,0.2477,0.4053,0.12,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
POLYCAB,IND::Commercial Vehicles,Commercial Vehicles,Commercial Vehicles,secondary,3,0.2341,0.3923,0.135,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
POLYMED,IND::Healthcare Facilities,Healthcare Facilities,Healthcare Facilities,primary,1,1.0,,,,Healthcare,Healthcare Supplies,IND::Healthcare Facilities
POONAWALLA,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::B::A
POONAWALLA,IND::Finance (including NBFCs)::B::B,Finance (including Nbfcs) · Group 2,Finance (including Nbfcs),secondary,2,0.1894,0.3262,0.13,50.0,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::B::A
POWERGRID,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
POWERGRID,IND::Utilities:Non-Electrical,Utilities:non-electrical,Utilities:non-electrical,secondary,2,0.205,0.3378,0.105,50.0,Utilities,Electric Utilities,IND::Electric Utilities::A
POWERINDIA,IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment · Group 1,Heavy Electrical Equipment,primary,1,1.0,,,,Technology,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::A
POWERMECH,IND::Construction & Engineering,Construction & Engineering,Construction & Engineering,primary,1,1.0,,,,Industrials,Construction & Engineering,IND::Construction & Engineering
POWERMECH,IND::Shipping,Shipping,Shipping,secondary,2,0.1788,0.3112,0.13,50.0,Industrials,Construction & Engineering,IND::Construction & Engineering
PPLPHARMA,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::B
PRAJIND,IND::Industrial Machinery::B,Industrial Machinery · Group 2,Industrial Machinery,primary,1,1.0,,,,Industrials,Industrial Machinery,IND::Industrial Machinery::B
PREMIERENE,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,primary,1,1.0,,,,,,IND::Other Electrical Equipment/Products::B
PRESTIGE,IND::Realty::B,Realty · Group 1,Realty,primary,1,1.0,,,,Real Estate,Realty,IND::Realty::B
PRICOLLTD,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
PRINCEPIPE,IND::Plastic Products,Plastic Products,Plastic Products,primary,1,1.0,,,,Industrials,Plastic Products,IND::Plastic Products
PRIVISCL,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,primary,1,1.0,,,,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
PRUDENT,IND::Other Financial Services,Other Financial Services,Other Financial Services,primary,1,1.0,,,,Financial Services,Other Financial Services,IND::Other Financial Services
PRUDENT,IND::Asset Management Cos.,Asset Management Cos.,Asset Management Cos.,secondary,2,0.338,0.5192,0.085,50.0,Financial Services,Other Financial Services,IND::Other Financial Services
PSPPROJECT,IND::Construction & Engineering,Construction & Engineering,Construction & Engineering,primary,1,1.0,,,,Industrials,Construction & Engineering,IND::Construction & Engineering
PTC,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
PTCIL,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,primary,1,1.0,,,,Industrials,Other Industrial Products,IND::Other Industrial Products
PTCIL,IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment · Group 2,Heavy Electrical Equipment,secondary,2,0.258,0.4393,0.165,47.0,Industrials,Other Industrial Products,IND::Other Industrial Products
PTCIL,IND::Defence,Defence,Defence,secondary,3,0.205,0.3657,0.17,47.0,Industrials,Other Industrial Products,IND::Other Industrial Products
PVRINOX,IND::Specialty Retail,Specialty Retail,Specialty Retail,primary,1,1.0,,,,Communication Services,Specialty Retail,IND::Specialty Retail
PWL,UNCLASSIFIED::B::A::B::NoRank::2,Cross-sector (no Rank) · Group 2,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::2
QPOWER,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
RADICO,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
RAILTEL,IND::Specialty Retail,Specialty Retail,Specialty Retail,primary,1,1.0,,,,Communication Services,Telecom Services,IND::Specialty Retail
RAIN,IND::Agrochemicals,Agrochemicals,Agrochemicals,primary,1,1.0,,,,Basic Materials,Petrochemicals,IND::Agrochemicals
RAINBOW,IND::Healthcare Facilities,Healthcare Facilities,Healthcare Facilities,primary,1,1.0,,,,Healthcare,Healthcare Facilities,IND::Healthcare Facilities
RALLIS,IND::Agrochemicals,Agrochemicals,Agrochemicals,primary,1,1.0,,,,Basic Materials,Agrochemicals,IND::Agrochemicals
RAMCOCEM,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
RAMCOSYS,IND::IT Consulting & Software::A,IT Consulting & Software · Group 4,IT Consulting & Software,primary,1,1.0,,,,Technology,IT Consulting & Software,IND::IT Consulting & Software::A
RANEHOLDIN,IND::Holding Companies,Holding Companies,Holding Companies,primary,1,1.0,,,,Consumer Cyclical,Holding Companies,IND::Holding Companies
RANEHOLDIN,IND::Household Appliances,Household Appliances,Household Appliances,secondary,2,0.1857,0.3253,0.14,46.0,Consumer Cyclical,Holding Companies,IND::Holding Companies
RATEGAIN,IND::IT Software Products,IT Software Products,IT Software Products,primary,1,1.0,,,,Technology,IT Software Products,IND::IT Software Products
RATNAMANI,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
RAYMONDLSL,UNCLASSIFIED::B::A::B,Cross-sector · Group 1,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B
RAYMONDREL,UNCLASSIFIED::B::B::A::B::B,Cross-sector · Group 3,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::B::B
RBA,IND::Restaurants,Restaurants,Restaurants,primary,1,1.0,,,,Consumer Cyclical,Restaurants,IND::Restaurants
RBLBANK,IND::Banks::A,Banks · Group 2,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::A
RBLBANK,IND::Banks::B::B,Banks · Group 1,Banks,secondary,2,0.2557,0.436,0.165,50.0,Financial Services,Banks,IND::Banks::A
RECLTD,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::B::A
REDINGTON,IND::IT Consulting & Software::B::A,IT Consulting & Software · Group 5,IT Consulting & Software,primary,1,1.0,,,,Technology,Commodity Trading & Distribution,IND::IT Consulting & Software::B::A
REDTAPE,IND::Footwear,Footwear,Footwear,primary,1,1.0,,,,Consumer Cyclical,Footwear,IND::Footwear
RELIANCE,IND::Refineries/Petro-Products,Refineries / Petro-products,Refineries / Petro-products,primary,1,1.0,,,,Energy,Refineries/Petro-Products,IND::Refineries/Petro-Products
RELIGARE,IND::Other Financial Services,Other Financial Services,Other Financial Services,primary,1,1.0,,,,Financial Services,Other Financial Services,IND::Other Financial Services
RELIGARE,IND::General Insurance,General Insurance,General Insurance,secondary,2,0.1711,0.3131,0.16,50.0,Financial Services,Other Financial Services,IND::Other Financial Services
REPCOHOME,IND::Housing Finance,Housing Finance,Housing Finance,primary,1,1.0,,,,Financial Services,Housing Finance,IND::Housing Finance
REPCOHOME,IND::Banks::B::A,Banks · Group 3,Banks,secondary,2,0.2555,0.4443,0.185,50.0,Financial Services,Housing Finance,IND::Housing Finance
REPCOHOME,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),secondary,3,0.1766,0.3295,0.18,50.0,Financial Services,Housing Finance,IND::Housing Finance
RHIM,IND::Other Industrial Goods,Other Industrial Goods,Other Industrial Goods,primary,1,1.0,,,,Industrials,Other Industrial Goods,IND::Other Industrial Goods
ROLEXRINGS,IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment · Group 1,Auto Parts & Equipment,primary,1,1.0,,,,Industrials,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::A
ROUTE,IND::Internet Software & Services,Internet Software & Services,Internet Software & Services,primary,1,1.0,,,,Communication Services,Internet Software & Services,IND::Internet Software & Services
RPTECH,UNCLASSIFIED::B::A::B,Cross-sector · Group 1,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B
